"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"02/13/2018 02:15:00","HUD VL",61758,21.07,1.56,0.00
"02/13/2018 02:15:00","LONGIL",61762,21.79,2.28,0.00
"02/13/2018 02:15:00","MHK VL",61756,20.13,0.62,0.00
"02/13/2018 02:15:00","MILLWD",61759,21.16,1.66,0.00
"02/13/2018 02:15:00","N.Y.C.",61761,21.28,1.77,0.00
"02/13/2018 02:15:00","NORTH",61755,19.08,-0.43,0.00
"02/13/2018 02:15:00","NPX",61845,21.05,1.54,0.00
"02/13/2018 02:15:00","O H",61846,19.22,-0.29,0.00
"02/13/2018 02:15:00","PJM",61847,20.17,0.66,0.00
"02/13/2018 02:15:00","WEST",61752,19.64,0.14,0.00
"02/13/2018 02:20:00","CAPITL",61757,21.04,1.47,0.00
"02/13/2018 02:20:00","CENTRL",61754,20.00,0.43,0.00
"02/13/2018 02:20:00","DUNWOD",61760,21.21,1.64,0.00
"02/13/2018 02:20:00","GENESE",61753,19.69,0.12,0.00
"02/13/2018 02:20:00","H Q",61844,19.00,-0.57,0.00
"02/13/2018 02:20:00","HUD VL",61758,21.15,1.58,0.00
"02/13/2018 02:20:00","LONGIL",61762,21.88,2.31,0.00
"02/13/2018 02:20:00","MHK VL",61756,20.19,0.63,0.00
"02/13/2018 02:20:00","MILLWD",61759,21.23,1.66,0.00
"02/13/2018 02:20:00","N.Y.C.",61761,21.37,1.80,0.00
"02/13/2018 02:20:00","NORTH",61755,19.14,-0.43,0.00
"02/13/2018 02:20:00","NPX",61845,21.13,1.57,0.00
"02/13/2018 02:20:00","O H",61846,19.22,-0.35,0.00
"02/13/2018 02:20:00","PJM",61847,20.21,0.64,0.00
"02/13/2018 02:20:00","WEST",61752,19.63,0.06,0.00
"02/13/2018 02:25:00","CAPITL",61757,20.95,1.44,0.00
"02/13/2018 02:25:00","CENTRL",61754,19.96,0.45,0.00
"02/13/2018 02:25:00","DUNWOD",61760,21.13,1.62,0.00
"02/13/2018 02:25:00","GENESE",61753,19.66,0.16,0.00
"02/13/2018 02:25:00","H Q",61844,18.94,-0.57,0.00
"02/13/2018 02:25:00","HUD VL",61758,21.07,1.56,0.00
"02/13/2018 02:25:00","LONGIL",61762,21.79,2.28,0.00
"02/13/2018 02:25:00","MHK VL",61756,20.15,0.64,0.00
"02/13/2018 02:25:00","MILLWD",61759,21.16,1.66,0.00
"02/13/2018 02:25:00","N.Y.C.",61761,21.28,1.77,0.00
"02/13/2018 02:25:00","NORTH",61755,19.08,-0.43,0.00
"02/13/2018 02:25:00","NPX",61845,21.05,1.54,0.00
"02/13/2018 02:25:00","O H",61846,19.22,-0.29,0.00
"02/13/2018 02:25:00","PJM",61847,20.17,0.66,0.00
"02/13/2018 02:25:00","WEST",61752,19.64,0.14,0.00
"02/13/2018 02:30:00","CAPITL",61757,20.99,1.45,0.00
"02/13/2018 02:30:00","CENTRL",61754,20.00,0.45,0.00
"02/13/2018 02:30:00","DUNWOD",61760,21.19,1.64,0.00
"02/13/2018 02:30:00","GENESE",61753,19.68,0.14,0.00
"02/13/2018 02:30:00","H Q",61844,18.98,-0.57,0.00
"02/13/2018 02:30:00","HUD VL",61758,21.13,1.58,0.00
"02/13/2018 02:30:00","LONGIL",61762,21.83,2.29,0.00
"02/13/2018 02:30:00","MHK VL",61756,20.19,0.64,0.00
"02/13/2018 02:30:00","MILLWD",61759,21.21,1.66,0.00
"02/13/2018 02:30:00","N.Y.C.",61761,21.33,1.78,0.00
"02/13/2018 02:30:00","NORTH",61755,19.12,-0.43,0.00
"02/13/2018 02:30:00","NPX",61845,21.09,1.54,0.00
"02/13/2018 02:30:00","O H",61846,19.21,-0.33,0.00
"02/13/2018 02:30:00","PJM",61847,20.23,0.68,0.00
"02/13/2018 02:30:00","WEST",61752,19.65,0.10,0.00
"02/13/2018 02:35:00","CAPITL",61757,20.93,1.42,0.00
"02/13/2018 02:35:00","CENTRL",61754,19.97,0.47,0.00
"02/13/2018 02:35:00","DUNWOD",61760,21.13,1.62,0.00
"02/13/2018 02:35:00","GENESE",61753,19.66,0.16,0.00
"02/13/2018 02:35:00","H Q",61844,18.94,-0.57,0.00
"02/13/2018 02:35:00","HUD VL",61758,21.07,1.56,0.00
"02/13/2018 02:35:00","LONGIL",61762,21.79,2.28,0.00
"02/13/2018 02:35:00","MHK VL",61756,20.15,0.64,0.00
"02/13/2018 02:35:00","MILLWD",61759,21.15,1.64,0.00
"02/13/2018 02:35:00","N.Y.C.",61761,21.26,1.76,0.00
"02/13/2018 02:35:00","NORTH",61755,19.08,-0.43,0.00
"02/13/2018 02:35:00","NPX",61845,21.01,1.50,0.00
"02/13/2018 02:35:00","O H",61846,19.23,-0.27,0.00
"02/13/2018 02:35:00","PJM",61847,20.21,0.70,0.00
"02/13/2018 02:35:00","WEST",61752,19.64,0.14,0.00
"02/13/2018 02:40:00","CAPITL",61757,20.93,1.42,0.00
"02/13/2018 02:40:00","CENTRL",61754,19.97,0.47,0.00
"02/13/2018 02:40:00","DUNWOD",61760,21.11,1.60,0.00
"02/13/2018 02:40:00","GENESE",61753,19.68,0.18,0.00
"02/13/2018 02:40:00","H Q",61844,18.94,-0.57,0.00
"02/13/2018 02:40:00","HUD VL",61758,21.07,1.56,0.00
"02/13/2018 02:40:00","LONGIL",61762,21.77,2.26,0.00
"02/13/2018 02:40:00","MHK VL",61756,20.15,0.64,0.00
"02/13/2018 02:40:00","MILLWD",61759,21.15,1.64,0.00
"02/13/2018 02:40:00","N.Y.C.",61761,21.26,1.76,0.00
"02/13/2018 02:40:00","NORTH",61755,19.08,-0.43,0.00
"02/13/2018 02:40:00","NPX",61845,21.01,1.50,0.00
"02/13/2018 02:40:00","O H",61846,19.25,-0.25,0.00
"02/13/2018 02:40:00","PJM",61847,20.21,0.70,0.00
"02/13/2018 02:40:00","WEST",61752,19.66,0.16,0.00
"02/13/2018 02:45:00","CAPITL",61757,20.93,1.44,0.00
"02/13/2018 02:45:00","CENTRL",61754,19.93,0.45,0.00
"02/13/2018 02:45:00","DUNWOD",61760,21.08,1.60,0.00
"02/13/2018 02:45:00","GENESE",61753,19.66,0.17,0.00
"02/13/2018 02:45:00","H Q",61844,18.92,-0.57,0.00
"02/13/2018 02:45:00","HUD VL",61758,21.05,1.56,0.00
"02/13/2018 02:45:00","LONGIL",61762,21.75,2.26,0.00
"02/13/2018 02:45:00","MHK VL",61756,20.13,0.64,0.00
"02/13/2018 02:45:00","MILLWD",61759,21.12,1.64,0.00
"02/13/2018 02:45:00","N.Y.C.",61761,21.24,1.75,0.00
"02/13/2018 02:45:00","NORTH",61755,19.06,-0.43,0.00
"02/13/2018 02:45:00","NPX",61845,21.01,1.52,0.00
"02/13/2018 02:45:00","O H",61846,19.21,-0.27,0.00
"02/13/2018 02:45:00","PJM",61847,20.17,0.68,0.00
"02/13/2018 02:45:00","WEST",61752,19.64,0.16,0.00
"02/13/2018 02:50:00","CAPITL",61757,20.93,1.42,0.00
"02/13/2018 02:50:00","CENTRL",61754,19.96,0.45,0.00
"02/13/2018 02:50:00","DUNWOD",61760,21.13,1.62,0.00
"02/13/2018 02:50:00","GENESE",61753,19.66,0.16,0.00
"02/13/2018 02:50:00","H Q",61844,18.94,-0.57,0.00
"02/13/2018 02:50:00","HUD VL",61758,21.07,1.56,0.00
"02/13/2018 02:50:00","LONGIL",61762,21.79,2.28,0.00
"02/13/2018 02:50:00","MHK VL",61756,20.15,0.64,0.00
"02/13/2018 02:50:00","MILLWD",61759,21.15,1.64,0.00
"02/13/2018 02:50:00","N.Y.C.",61761,21.26,1.76,0.00
"02/13/2018 02:50:00","NORTH",61755,19.10,-0.41,0.00
"02/13/2018 02:50:00","NPX",61845,21.01,1.50,0.00
"02/13/2018 02:50:00","O H",61846,19.22,-0.29,0.00
"02/13/2018 02:50:00","PJM",61847,20.17,0.66,0.00
"02/13/2018 02:50:00","WEST",61752,19.63,0.12,0.00
"02/13/2018 02:55:00","CAPITL",61757,21.02,1.45,0.00
"02/13/2018 02:55:00","CENTRL",61754,19.98,0.41,0.00
"02/13/2018 02:55:00","DUNWOD",61760,21.21,1.64,0.00
"02/13/2018 02:55:00","GENESE",61753,19.71,0.14,0.00
"02/13/2018 02:55:00","H Q",61844,19.00,-0.57,0.00
"02/13/2018 02:55:00","HUD VL",61758,21.15,1.58,0.00
"02/13/2018 02:55:00","LONGIL",61762,21.88,2.31,0.00
"02/13/2018 02:55:00","MHK VL",61756,20.19,0.63,0.00
"02/13/2018 02:55:00","MILLWD",61759,21.23,1.66,0.00
"02/13/2018 02:55:00","N.Y.C.",61761,21.37,1.80,0.00
"02/13/2018 02:55:00","NORTH",61755,19.14,-0.43,0.00
"02/13/2018 02:55:00","NPX",61845,21.11,1.55,0.00
"02/13/2018 02:55:00","O H",61846,19.22,-0.35,0.00
"02/13/2018 02:55:00","PJM",61847,20.21,0.64,0.00
"02/13/2018 02:55:00","WEST",61752,19.65,0.08,0.00
"02/13/2018 03:00:00","CAPITL",61757,12.12,0.81,0.00
"02/13/2018 03:00:00","CENTRL",61754,11.58,0.27,0.00
"02/13/2018 03:00:00","DUNWOD",61760,12.24,0.94,0.00
"02/13/2018 03:00:00","GENESE",61753,11.39,0.09,0.00
"02/13/2018 03:00:00","H Q",61844,10.98,-0.33,0.00
"02/13/2018 03:00:00","HUD VL",61758,12.21,0.90,0.00
"02/13/2018 03:00:00","LONGIL",61762,12.62,1.31,0.00
"02/13/2018 03:00:00","MHK VL",61756,11.68,0.37,0.00
"02/13/2018 03:00:00","MILLWD",61759,12.25,0.95,0.00
"02/13/2018 03:00:00","N.Y.C.",61761,12.32,1.02,0.00
"02/13/2018 03:00:00","NORTH",61755,11.06,-0.25,0.00
"02/13/2018 03:00:00","NPX",61845,12.18,0.87,0.00
"02/13/2018 03:00:00","O H",61846,11.15,-0.16,0.00
"02/13/2018 03:00:00","PJM",61847,11.70,0.40,0.00
"02/13/2018 03:00:00","WEST",61752,11.38,0.08,0.00
"02/13/2018 03:05:00","CAPITL",61757,17.74,1.22,0.00
"02/13/2018 03:05:00","CENTRL",61754,16.88,0.36,0.00
"02/13/2018 03:05:00","DUNWOD",61760,17.89,1.37,0.00
"02/13/2018 03:05:00","GENESE",61753,16.60,0.08,0.00
"02/13/2018 03:05:00","H Q",61844,16.04,-0.48,0.00
"02/13/2018 03:05:00","HUD VL",61758,17.85,1.34,0.00
"02/13/2018 03:05:00","LONGIL",61762,18.43,1.92,0.00
"02/13/2018 03:05:00","MHK VL",61756,17.05,0.53,0.00
"02/13/2018 03:05:00","MILLWD",61759,17.92,1.40,0.00
"02/13/2018 03:05:00","N.Y.C.",61761,18.02,1.50,0.00
"02/13/2018 03:05:00","NORTH",61755,16.17,-0.35,0.00
"02/13/2018 03:05:00","NPX",61845,17.82,1.30,0.00
"02/13/2018 03:05:00","O H",61846,16.19,-0.33,0.00
"02/13/2018 03:05:00","PJM",61847,17.06,0.54,0.00
"02/13/2018 03:05:00","WEST",61752,16.55,0.03,0.00
"02/13/2018 03:10:00","CAPITL",61757,17.76,1.24,0.00
"02/13/2018 03:10:00","CENTRL",61754,16.90,0.38,0.00
"02/13/2018 03:10:00","DUNWOD",61760,17.90,1.39,0.00
"02/13/2018 03:10:00","GENESE",61753,16.63,0.12,0.00
"02/13/2018 03:10:00","H Q",61844,16.02,-0.50,0.00
"02/13/2018 03:10:00","HUD VL",61758,17.87,1.35,0.00
"02/13/2018 03:10:00","LONGIL",61762,18.45,1.93,0.00
"02/13/2018 03:10:00","MHK VL",61756,17.05,0.53,0.00
"02/13/2018 03:10:00","MILLWD",61759,17.94,1.42,0.00
"02/13/2018 03:10:00","N.Y.C.",61761,18.04,1.52,0.00
"02/13/2018 03:10:00","NORTH",61755,16.15,-0.36,0.00
"02/13/2018 03:10:00","NPX",61845,17.84,1.32,0.00
"02/13/2018 03:10:00","O H",61846,16.24,-0.28,0.00
"02/13/2018 03:10:00","PJM",61847,17.08,0.56,0.00
"02/13/2018 03:10:00","WEST",61752,16.58,0.07,0.00
"02/13/2018 03:15:00","CAPITL",61757,17.76,1.24,0.00
"02/13/2018 03:15:00","CENTRL",61754,16.90,0.38,0.00
"02/13/2018 03:15:00","DUNWOD",61760,17.94,1.42,0.00
"02/13/2018 03:15:00","GENESE",61753,16.62,0.10,0.00
"02/13/2018 03:15:00","H Q",61844,16.02,-0.50,0.00
"02/13/2018 03:15:00","HUD VL",61758,17.89,1.37,0.00
"02/13/2018 03:15:00","LONGIL",61762,18.46,1.95,0.00
"02/13/2018 03:15:00","MHK VL",61756,17.05,0.53,0.00
"02/13/2018 03:15:00","MILLWD",61759,17.95,1.44,0.00
"02/13/2018 03:15:00","N.Y.C.",61761,18.05,1.54,0.00
"02/13/2018 03:15:00","NORTH",61755,16.15,-0.36,0.00
"02/13/2018 03:15:00","NPX",61845,17.85,1.34,0.00
"02/13/2018 03:15:00","O H",61846,16.24,-0.28,0.00
"02/13/2018 03:15:00","PJM",61847,17.11,0.59,0.00
"02/13/2018 03:15:00","WEST",61752,16.58,0.07,0.00
"02/13/2018 03:20:00","CAPITL",61757,17.79,1.26,0.00
"02/13/2018 03:20:00","CENTRL",61754,16.90,0.36,0.00
"02/13/2018 03:20:00","DUNWOD",61760,17.96,1.42,0.00
"02/13/2018 03:20:00","GENESE",61753,16.62,0.08,0.00
"02/13/2018 03:20:00","H Q",61844,16.04,-0.50,0.00
"02/13/2018 03:20:00","HUD VL",61758,17.91,1.37,0.00
"02/13/2018 03:20:00","LONGIL",61762,18.48,1.95,0.00
"02/13/2018 03:20:00","MHK VL",61756,17.06,0.53,0.00
"02/13/2018 03:20:00","MILLWD",61759,17.99,1.46,0.00
"02/13/2018 03:20:00","N.Y.C.",61761,18.09,1.55,0.00
"02/13/2018 03:20:00","NORTH",61755,16.16,-0.38,0.00
"02/13/2018 03:20:00","NPX",61845,17.89,1.36,0.00
"02/13/2018 03:20:00","O H",61846,16.22,-0.31,0.00
"02/13/2018 03:20:00","PJM",61847,17.13,0.59,0.00
"02/13/2018 03:20:00","WEST",61752,16.58,0.05,0.00
"02/13/2018 03:25:00","CAPITL",61757,17.78,1.24,0.00
"02/13/2018 03:25:00","CENTRL",61754,16.92,0.38,0.00
"02/13/2018 03:25:00","DUNWOD",61760,17.94,1.40,0.00
"02/13/2018 03:25:00","GENESE",61753,16.62,0.08,0.00
"02/13/2018 03:25:00","H Q",61844,16.04,-0.50,0.00
"02/13/2018 03:25:00","HUD VL",61758,17.89,1.36,0.00
"02/13/2018 03:25:00","LONGIL",61762,18.47,1.93,0.00
"02/13/2018 03:25:00","MHK VL",61756,17.08,0.54,0.00
"02/13/2018 03:25:00","MILLWD",61759,17.97,1.44,0.00
"02/13/2018 03:25:00","N.Y.C.",61761,18.07,1.54,0.00
"02/13/2018 03:25:00","NORTH",61755,16.17,-0.36,0.00
"02/13/2018 03:25:00","NPX",61845,17.87,1.34,0.00
"02/13/2018 03:25:00","O H",61846,16.24,-0.30,0.00
"02/13/2018 03:25:00","PJM",61847,17.13,0.59,0.00
"02/13/2018 03:25:00","WEST",61752,16.58,0.05,0.00
"02/13/2018 03:30:00","CAPITL",61757,17.76,1.22,0.00
"02/13/2018 03:30:00","CENTRL",61754,16.92,0.38,0.00
"02/13/2018 03:30:00","DUNWOD",61760,17.96,1.42,0.00
"02/13/2018 03:30:00","GENESE",61753,16.62,0.08,0.00
"02/13/2018 03:30:00","H Q",61844,16.04,-0.50,0.00
"02/13/2018 03:30:00","HUD VL",61758,17.91,1.37,0.00
"02/13/2018 03:30:00","LONGIL",61762,18.48,1.95,0.00
"02/13/2018 03:30:00","MHK VL",61756,17.08,0.54,0.00
"02/13/2018 03:30:00","MILLWD",61759,17.97,1.44,0.00
"02/13/2018 03:30:00","N.Y.C.",61761,18.07,1.54,0.00
"02/13/2018 03:30:00","NORTH",61755,16.17,-0.36,0.00
"02/13/2018 03:30:00","NPX",61845,17.87,1.34,0.00
"02/13/2018 03:30:00","O H",61846,16.22,-0.31,0.00
"02/13/2018 03:30:00","PJM",61847,17.13,0.59,0.00
"02/13/2018 03:30:00","WEST",61752,16.58,0.05,0.00
"02/13/2018 03:35:00","CAPITL",61757,17.79,1.26,0.00
"02/13/2018 03:35:00","CENTRL",61754,16.90,0.36,0.00
"02/13/2018 03:35:00","DUNWOD",61760,17.97,1.44,0.00
"02/13/2018 03:35:00","GENESE",61753,16.58,0.05,0.00
"02/13/2018 03:35:00","H Q",61844,16.04,-0.50,0.00
"02/13/2018 03:35:00","HUD VL",61758,17.92,1.39,0.00
"02/13/2018 03:35:00","LONGIL",61762,18.50,1.97,0.00
"02/13/2018 03:35:00","MHK VL",61756,17.08,0.54,0.00
"02/13/2018 03:35:00","MILLWD",61759,17.99,1.46,0.00
"02/13/2018 03:35:00","N.Y.C.",61761,18.09,1.55,0.00
"02/13/2018 03:35:00","NORTH",61755,16.17,-0.36,0.00
"02/13/2018 03:35:00","NPX",61845,17.89,1.36,0.00
"02/13/2018 03:35:00","O H",61846,16.19,-0.35,0.00
"02/13/2018 03:35:00","PJM",61847,17.13,0.59,0.00
"02/13/2018 03:35:00","WEST",61752,16.55,0.02,0.00
"02/13/2018 03:40:00","CAPITL",61757,12.23,0.85,0.00
"02/13/2018 03:40:00","CENTRL",61754,11.64,0.26,0.00
"02/13/2018 03:40:00","DUNWOD",61760,12.35,0.98,0.00
"02/13/2018 03:40:00","GENESE",61753,11.43,0.06,0.00
"02/13/2018 03:40:00","H Q",61844,11.03,-0.34,0.00
"02/13/2018 03:40:00","HUD VL",61758,12.32,0.94,0.00
"02/13/2018 03:40:00","LONGIL",61762,12.73,1.35,0.00
"02/13/2018 03:40:00","MHK VL",61756,11.75,0.37,0.00
"02/13/2018 03:40:00","MILLWD",61759,12.36,0.99,0.00
"02/13/2018 03:40:00","N.Y.C.",61761,12.43,1.06,0.00
"02/13/2018 03:40:00","NORTH",61755,11.12,-0.25,0.00
"02/13/2018 03:40:00","NPX",61845,12.30,0.92,0.00
"02/13/2018 03:40:00","O H",61846,11.17,-0.20,0.00
"02/13/2018 03:40:00","PJM",61847,11.80,0.42,0.00
"02/13/2018 03:40:00","WEST",61752,11.42,0.05,0.00
"02/13/2018 03:45:00","CAPITL",61757,16.92,1.19,0.00
"02/13/2018 03:45:00","CENTRL",61754,16.06,0.33,0.00
"02/13/2018 03:45:00","DUNWOD",61760,17.08,1.35,0.00
"02/13/2018 03:45:00","GENESE",61753,15.77,0.05,0.00
"02/13/2018 03:45:00","H Q",61844,15.27,-0.46,0.00
"02/13/2018 03:45:00","HUD VL",61758,17.05,1.32,0.00
"02/13/2018 03:45:00","LONGIL",61762,17.59,1.87,0.00
"02/13/2018 03:45:00","MHK VL",61756,16.24,0.52,0.00
"02/13/2018 03:45:00","MILLWD",61759,17.11,1.38,0.00
"02/13/2018 03:45:00","N.Y.C.",61761,17.20,1.48,0.00
"02/13/2018 03:45:00","NORTH",61755,15.38,-0.35,0.00
"02/13/2018 03:45:00","NPX",61845,17.01,1.29,0.00
"02/13/2018 03:45:00","O H",61846,15.38,-0.35,0.00
"02/13/2018 03:45:00","PJM",61847,16.26,0.53,0.00
"02/13/2018 03:45:00","WEST",61752,15.72,0.00,0.00
"02/13/2018 03:50:00","CAPITL",61757,13.93,0.97,0.00
"02/13/2018 03:50:00","CENTRL",61754,13.25,0.30,0.00
"02/13/2018 03:50:00","DUNWOD",61760,14.06,1.10,0.00
"02/13/2018 03:50:00","GENESE",61753,13.01,0.05,0.00
"02/13/2018 03:50:00","H Q",61844,12.57,-0.39,0.00
"02/13/2018 03:50:00","HUD VL",61758,14.02,1.06,0.00
"02/13/2018 03:50:00","LONGIL",61762,14.48,1.53,0.00
"02/13/2018 03:50:00","MHK VL",61756,13.38,0.43,0.00
"02/13/2018 03:50:00","MILLWD",61759,14.07,1.11,0.00
"02/13/2018 03:50:00","N.Y.C.",61761,14.15,1.19,0.00
"02/13/2018 03:50:00","NORTH",61755,12.68,-0.27,0.00
"02/13/2018 03:50:00","NPX",61845,13.99,1.04,0.00
"02/13/2018 03:50:00","O H",61846,12.71,-0.25,0.00
"02/13/2018 03:50:00","PJM",61847,13.42,0.47,0.00
"02/13/2018 03:50:00","WEST",61752,12.98,0.03,0.00
"02/13/2018 03:55:00","CAPITL",61757,21.12,1.47,0.00
"02/13/2018 03:55:00","CENTRL",61754,20.12,0.47,0.00
"02/13/2018 03:55:00","DUNWOD",61760,21.34,1.69,0.00
"02/13/2018 03:55:00","GENESE",61753,19.75,0.10,0.00
"02/13/2018 03:55:00","H Q",61844,19.06,-0.59,0.00
"02/13/2018 03:55:00","HUD VL",61758,21.28,1.63,0.00
"02/13/2018 03:55:00","LONGIL",61762,21.98,2.34,0.00
"02/13/2018 03:55:00","MHK VL",61756,20.32,0.67,0.00
"02/13/2018 03:55:00","MILLWD",61759,21.36,1.71,0.00
"02/13/2018 03:55:00","N.Y.C.",61761,21.48,1.83,0.00
"02/13/2018 03:55:00","NORTH",61755,19.22,-0.43,0.00
"02/13/2018 03:55:00","NPX",61845,21.22,1.57,0.00
"02/13/2018 03:55:00","O H",61846,19.29,-0.35,0.00
"02/13/2018 03:55:00","PJM",61847,20.39,0.75,0.00
"02/13/2018 03:55:00","WEST",61752,19.73,0.08,0.00
"02/13/2018 04:00:00","CAPITL",61757,17.84,1.28,0.00
"02/13/2018 04:00:00","CENTRL",61754,16.95,0.38,0.00
"02/13/2018 04:00:00","DUNWOD",61760,17.98,1.41,0.00
"02/13/2018 04:00:00","GENESE",61753,16.64,0.07,0.00
"02/13/2018 04:00:00","H Q",61844,16.07,-0.50,0.00
"02/13/2018 04:00:00","HUD VL",61758,17.94,1.37,0.00
"02/13/2018 04:00:00","LONGIL",61762,18.51,1.94,0.00
"02/13/2018 04:00:00","MHK VL",61756,17.11,0.55,0.00
"02/13/2018 04:00:00","MILLWD",61759,18.01,1.44,0.00
"02/13/2018 04:00:00","N.Y.C.",61761,18.11,1.54,0.00
"02/13/2018 04:00:00","NORTH",61755,16.22,-0.35,0.00
"02/13/2018 04:00:00","NPX",61845,17.94,1.37,0.00
"02/13/2018 04:00:00","O H",61846,16.27,-0.30,0.00
"02/13/2018 04:00:00","PJM",61847,17.20,0.63,0.00
"02/13/2018 04:00:00","WEST",61752,16.62,0.05,0.00
"02/13/2018 04:05:00","CAPITL",61757,19.85,1.45,0.00
"02/13/2018 04:05:00","CENTRL",61754,18.78,0.39,0.00
"02/13/2018 04:05:00","DUNWOD",61760,19.98,1.58,0.00
"02/13/2018 04:05:00","GENESE",61753,18.45,0.06,0.00
"02/13/2018 04:05:00","H Q",61844,17.86,-0.53,0.00
"02/13/2018 04:05:00","HUD VL",61758,19.92,1.53,0.00
"02/13/2018 04:05:00","LONGIL",61762,20.53,2.13,0.00
"02/13/2018 04:05:00","MHK VL",61756,19.00,0.61,0.00
"02/13/2018 04:05:00","MILLWD",61759,20.01,1.62,0.00
"02/13/2018 04:05:00","N.Y.C.",61761,20.12,1.73,0.00
"02/13/2018 04:05:00","NORTH",61755,18.03,-0.37,0.00
"02/13/2018 04:05:00","NPX",61845,19.94,1.55,0.00
"02/13/2018 04:05:00","O H",61846,18.04,-0.35,0.00
"02/13/2018 04:05:00","PJM",61847,19.06,0.66,0.00
"02/13/2018 04:05:00","WEST",61752,18.43,0.04,0.00
"02/13/2018 04:10:00","CAPITL",61757,21.27,1.54,0.00
"02/13/2018 04:10:00","CENTRL",61754,20.16,0.43,0.00
"02/13/2018 04:10:00","DUNWOD",61760,21.43,1.70,0.00
"02/13/2018 04:10:00","GENESE",61753,19.77,0.04,0.00
"02/13/2018 04:10:00","H Q",61844,19.16,-0.57,0.00
"02/13/2018 04:10:00","HUD VL",61758,21.37,1.64,0.00
"02/13/2018 04:10:00","LONGIL",61762,22.04,2.31,0.00
"02/13/2018 04:10:00","MHK VL",61756,20.38,0.65,0.00
"02/13/2018 04:10:00","MILLWD",61759,21.45,1.72,0.00
"02/13/2018 04:10:00","N.Y.C.",61761,21.56,1.84,0.00
"02/13/2018 04:10:00","NORTH",61755,19.34,-0.39,0.00
"02/13/2018 04:10:00","NPX",61845,21.37,1.64,0.00
"02/13/2018 04:10:00","O H",61846,19.34,-0.39,0.00
"02/13/2018 04:10:00","PJM",61847,20.48,0.75,0.00
"02/13/2018 04:10:00","WEST",61752,19.75,0.02,0.00
"02/13/2018 04:15:00","CAPITL",61757,20.40,1.49,0.00
"02/13/2018 04:15:00","CENTRL",61754,19.30,0.40,0.00
"02/13/2018 04:15:00","DUNWOD",61760,20.53,1.63,0.00
"02/13/2018 04:15:00","GENESE",61753,18.94,0.04,0.00
"02/13/2018 04:15:00","H Q",61844,18.37,-0.53,0.00
"02/13/2018 04:15:00","HUD VL",61758,20.49,1.59,0.00
"02/13/2018 04:15:00","LONGIL",61762,21.13,2.23,0.00
"02/13/2018 04:15:00","MHK VL",61756,19.53,0.62,0.00
"02/13/2018 04:15:00","MILLWD",61759,20.57,1.66,0.00
"02/13/2018 04:15:00","N.Y.C.",61761,20.68,1.78,0.00
"02/13/2018 04:15:00","NORTH",61755,18.54,-0.36,0.00
"02/13/2018 04:15:00","NPX",61845,20.49,1.59,0.00
"02/13/2018 04:15:00","O H",61846,18.51,-0.40,0.00
"02/13/2018 04:15:00","PJM",61847,19.58,0.68,0.00
"02/13/2018 04:15:00","WEST",61752,18.92,0.02,0.00
"02/13/2018 04:20:00","CAPITL",61757,21.18,1.51,0.00
"02/13/2018 04:20:00","CENTRL",61754,20.08,0.41,0.00
"02/13/2018 04:20:00","DUNWOD",61760,21.34,1.67,0.00
"02/13/2018 04:20:00","GENESE",61753,19.75,0.08,0.00
"02/13/2018 04:20:00","H Q",61844,19.12,-0.55,0.00
"02/13/2018 04:20:00","HUD VL",61758,21.30,1.63,0.00
"02/13/2018 04:20:00","LONGIL",61762,21.97,2.30,0.00
"02/13/2018 04:20:00","MHK VL",61756,20.32,0.65,0.00
"02/13/2018 04:20:00","MILLWD",61759,21.38,1.71,0.00
"02/13/2018 04:20:00","N.Y.C.",61761,21.50,1.83,0.00
"02/13/2018 04:20:00","NORTH",61755,19.32,-0.35,0.00
"02/13/2018 04:20:00","NPX",61845,21.28,1.61,0.00
"02/13/2018 04:20:00","O H",61846,19.29,-0.37,0.00
"02/13/2018 04:20:00","PJM",61847,20.40,0.73,0.00
"02/13/2018 04:20:00","WEST",61752,19.73,0.06,0.00
"02/13/2018 04:25:00","CAPITL",61757,20.38,1.48,0.00
"02/13/2018 04:25:00","CENTRL",61754,19.28,0.38,0.00
"02/13/2018 04:25:00","DUNWOD",61760,20.53,1.63,0.00
"02/13/2018 04:25:00","GENESE",61753,18.94,0.04,0.00
"02/13/2018 04:25:00","H Q",61844,18.37,-0.53,0.00
"02/13/2018 04:25:00","HUD VL",61758,20.49,1.59,0.00
"02/13/2018 04:25:00","LONGIL",61762,21.13,2.23,0.00
"02/13/2018 04:25:00","MHK VL",61756,19.53,0.62,0.00
"02/13/2018 04:25:00","MILLWD",61759,20.57,1.66,0.00
"02/13/2018 04:25:00","N.Y.C.",61761,20.70,1.80,0.00
"02/13/2018 04:25:00","NORTH",61755,18.56,-0.34,0.00
"02/13/2018 04:25:00","NPX",61845,20.47,1.57,0.00
"02/13/2018 04:25:00","O H",61846,18.51,-0.40,0.00
"02/13/2018 04:25:00","PJM",61847,19.58,0.68,0.00
"02/13/2018 04:25:00","WEST",61752,18.92,0.02,0.00
"02/13/2018 04:30:00","CAPITL",61757,17.90,1.30,0.00
"02/13/2018 04:30:00","CENTRL",61754,16.93,0.33,0.00
"02/13/2018 04:30:00","DUNWOD",61760,18.03,1.43,0.00
